seed,generation,feasible_count,front0_count,feasible_front0_count,min_avg_distance_km,max_coverage_80km_pct,min_p95_distance_km,min_budget_violation_brl
789,56,100,21,21,41.061978,88.769184,98.882865,0.0
789,57,100,19,19,41.061978,88.769184,98.882865,0.0
789,58,100,20,20,41.061978,88.769184,98.882865,0.0
789,59,100,21,21,41.061978,88.769184,98.882865,0.0
789,60,100,21,21,41.061978,88.769184,98.882865,0.0
789,61,100,21,21,41.061978,88.769184,98.882865,0.0
789,62,100,20,20,41.061978,88.769184,98.882865,0.0
789,63,100,21,21,41.061978,88.769184,98.882865,0.0
789,64,100,22,22,41.061978,88.769184,98.882865,0.0
789,65,100,22,22,41.061978,88.769184,98.589019,0.0
789,66,100,20,20,41.061978,88.769184,98.589019,0.0
789,67,100,20,20,40.697051,88.769184,98.589019,0.0
789,68,100,20,20,40.697051,88.769184,98.589019,0.0
789,69,100,21,21,40.697051,88.769184,98.589019,0.0
789,70,100,21,21,40.697051,88.769184,97.273869,0.0
789,71,100,21,21,40.697051,88.769184,97.273869,0.0
789,72,100,23,23,40.690185,88.769184,97.273869,0.0
789,73,100,25,25,40.690185,88.769184,97.273869,0.0
789,74,100,25,25,40.690185,88.769184,97.273869,0.0
789,75,100,25,25,40.690185,88.769184,97.273869,0.0
789,76,100,25,25,40.690185,88.769184,97.273869,0.0
789,77,100,25,25,40.690185,88.769184,97.273869,0.0
789,78,100,25,25,40.690185,88.769184,97.273869,0.0
789,79,100,26,26,40.690185,88.769184,97.273869,0.0
789,80,100,27,27,40.3185,88.769184,97.273869,0.0
789,81,100,28,28,40.3185,88.769184,97.273869,0.0
789,82,100,28,28,40.3185,88.994451,97.273869,0.0
789,83,100,28,28,40.3185,88.994451,97.273869,0.0
789,84,100,28,28,40.3185,88.994451,97.273869,0.0
789,85,100,29,29,40.3185,88.994451,97.273869,0.0
789,86,100,29,29,40.3185,88.994451,97.273869,0.0
789,87,100,30,30,40.3185,88.994451,97.273869,0.0
789,88,100,30,30,40.3185,88.994451,97.273869,0.0
789,89,100,31,31,40.3185,88.994451,97.273869,0.0
789,90,100,25,25,40.3185,88.994451,97.273869,0.0
789,91,100,27,27,40.3185,88.994451,97.273869,0.0
789,92,100,27,27,40.3185,88.994451,97.273869,0.0
789,93,100,27,27,40.3185,88.994451,97.273869,0.0
789,94,100,21,21,40.3185,89.872578,97.273869,0.0
789,95,100,21,21,40.3185,89.872578,97.273869,0.0
789,96,100,21,21,40.3185,89.872578,97.273869,0.0
789,97,100,22,22,40.167416,89.872578,97.273869,0.0
789,98,100,22,22,40.167416,89.872578,97.273869,0.0
789,99,100,22,22,40.167416,89.872578,97.273869,0.0
789,100,100,25,25,40.167416,89.872578,97.273869,0.0
789,101,100,25,25,40.167416,89.872578,97.273869,0.0
789,102,100,25,25,40.167416,89.872578,97.273869,0.0
789,103,100,25,25,40.167416,89.872578,97.273869,0.0
789,104,100,26,26,40.167416,89.872578,97.273869,0.0
789,105,100,26,26,40.167416,89.872578,97.273869,0.0
789,106,100,22,22,40.167416,89.872578,97.273869,0.0
789,107,100,23,23,40.167416,89.872578,97.273869,0.0
789,108,100,24,24,40.167416,89.872578,97.273869,0.0
789,109,100,24,24,40.167416,89.872578,97.273869,0.0
789,110,100,25,25,40.167416,89.872578,97.273869,0.0
789,111,100,26,26,40.167416,89.872578,97.273869,0.0
789,112,100,27,27,40.167416,89.872578,97.273869,0.0
789,113,100,28,28,40.167416,89.872578,97.273869,0.0
789,114,100,28,28,40.167416,89.872578,97.273869,0.0
789,115,100,29,29,40.167416,89.872578,97.273869,0.0
789,116,100,29,29,40.167416,89.872578,97.273869,0.0
789,117,100,29,29,40.167416,89.872578,97.273869,0.0
789,118,100,29,29,40.167416,89.872578,97.273869,0.0
789,119,100,30,30,40.167416,89.872578,97.273869,0.0
789,120,100,30,30,40.167416,89.872578,97.273869,0.0
789,121,100,30,30,40.167416,89.872578,97.273869,0.0
789,122,100,30,30,40.167416,89.872578,97.273869,0.0
789,123,100,30,30,40.167416,89.872578,97.273869,0.0
789,124,100,30,30,40.167416,89.872578,97.273869,0.0
789,125,100,31,31,40.167416,90.559307,97.273869,0.0
789,126,100,32,32,40.167416,90.559307,97.273869,0.0
789,127,100,33,33,40.167416,90.559307,97.273869,0.0
789,128,100,19,19,40.167416,90.559307,97.273869,0.0
789,129,100,19,19,40.167416,90.559307,97.273869,0.0
789,130,100,19,19,40.167416,90.559307,97.273869,0.0
789,131,100,19,19,40.167416,90.559307,97.273869,0.0
789,132,100,19,19,40.167416,90.559307,97.273869,0.0
789,133,100,19,19,40.167416,90.559307,97.273869,0.0
789,134,100,19,19,40.167416,90.559307,97.273869,0.0
789,135,100,20,20,40.167416,90.559307,93.744153,0.0
789,136,100,17,17,40.167416,90.559307,93.744153,0.0
789,137,100,18,18,40.167416,90.711182,93.744153,0.0
789,138,100,19,19,40.167416,90.711182,93.744153,0.0
789,139,100,20,20,40.167416,90.711182,93.744153,0.0
789,140,100,20,20,40.167416,90.711182,93.744153,0.0
789,141,100,20,20,40.167416,90.711182,93.744153,0.0
789,142,100,20,20,40.167416,90.711182,93.744153,0.0
789,143,100,20,20,40.167416,90.711182,93.744153,0.0
789,144,100,21,21,40.167416,90.711182,93.744153,0.0
789,145,100,19,19,40.167416,90.711182,93.744153,0.0
789,146,100,19,19,40.167416,90.711182,93.744153,0.0
789,147,100,20,20,40.167416,90.711182,93.744153,0.0
789,148,100,20,20,40.167416,90.711182,93.744153,0.0
789,149,100,20,20,40.167416,90.711182,93.744153,0.0
789,150,100,21,21,40.167416,90.711182,93.744153,0.0
789,151,100,22,22,40.167416,90.711182,93.744153,0.0
789,152,100,22,22,40.167416,90.711182,93.744153,0.0
789,153,100,22,22,40.167416,90.711182,93.744153,0.0
789,154,100,21,21,40.167416,90.711182,92.768516,0.0
789,155,100,21,21,40.167416,90.711182,92.768516,0.0
789,156,100,21,21,40.167416,90.711182,92.768516,0.0
789,157,100,20,20,39.172176,90.711182,92.768516,0.0
789,158,100,20,20,39.172176,90.711182,92.768516,0.0
789,159,100,20,20,39.172176,90.711182,92.768516,0.0
789,160,100,20,20,39.172176,90.711182,92.768516,0.0
789,161,100,20,20,39.172176,90.711182,92.768516,0.0
789,162,100,21,21,39.172176,90.711182,92.768516,0.0
789,163,100,19,19,39.172176,90.711182,92.768516,0.0
789,164,100,19,19,39.172176,90.711182,92.768516,0.0
789,165,100,16,16,39.172176,90.711182,92.768516,0.0
789,166,100,18,18,39.172176,90.711182,92.768516,0.0
789,167,100,18,18,39.172176,90.711182,92.768516,0.0
789,168,100,18,18,39.172176,90.711182,92.768516,0.0
789,169,100,18,18,39.172176,90.711182,92.768516,0.0
789,170,100,18,18,39.172176,90.711182,92.768516,0.0
789,171,100,19,19,39.172176,90.711182,92.768516,0.0
789,172,100,19,19,39.172176,90.711182,92.768516,0.0
789,173,100,20,20,39.172176,90.711182,92.768516,0.0
789,174,100,20,20,39.172176,90.711182,92.768516,0.0
789,175,100,20,20,39.172176,90.711182,92.768516,0.0
789,176,100,22,22,39.172176,90.711182,92.768516,0.0
789,177,100,22,22,39.172176,90.711182,92.768516,0.0
789,178,100,16,16,39.172176,90.824198,92.768516,0.0
789,179,100,16,16,39.172176,90.824198,92.768516,0.0
789,180,100,16,16,39.172176,90.824198,92.768516,0.0
789,181,100,17,17,38.845121,90.824198,92.768516,0.0
789,182,100,17,17,38.845121,90.824198,92.768516,0.0
789,183,100,18,18,38.845121,90.824198,92.768516,0.0
789,184,100,18,18,38.845121,90.824198,92.768516,0.0
789,185,100,18,18,38.845121,90.824198,92.768516,0.0
789,186,100,18,18,38.845121,90.824198,92.768516,0.0
789,187,100,18,18,38.845121,90.824198,92.768516,0.0
789,188,100,18,18,38.845121,90.824198,92.768516,0.0
789,189,100,18,18,38.845121,90.824198,92.768516,0.0
789,190,100,19,19,38.845121,90.824198,92.768516,0.0
789,191,100,21,21,38.845121,90.824198,92.768516,0.0
789,192,100,22,22,38.845121,90.824198,92.768516,0.0
789,193,100,15,15,38.845121,90.824198,92.768516,0.0
789,194,100,15,15,38.845121,90.824198,92.768516,0.0
789,195,100,15,15,38.845121,90.824198,92.768516,0.0
789,196,100,15,15,38.845121,90.824198,92.768516,0.0
789,197,100,17,17,38.845121,90.824198,92.768516,0.0
789,198,100,17,17,38.845121,90.824198,92.768516,0.0
789,199,100,17,17,38.845121,90.824198,92.768516,0.0
789,200,100,17,17,38.845121,90.824198,92.768516,0.0
789,201,100,18,18,38.845121,90.824198,92.768516,0.0
789,202,100,20,20,38.845121,90.824198,92.768516,0.0
789,203,100,20,20,38.845121,90.824198,92.768516,0.0
789,204,100,21,21,38.845121,90.824198,92.768516,0.0
789,205,100,21,21,38.845121,90.824198,92.768516,0.0
789,206,100,22,22,38.845121,90.824198,92.768516,0.0
789,207,100,23,23,38.845121,91.444251,92.768516,0.0
789,208,100,23,23,38.845121,91.444251,92.768516,0.0
789,209,100,23,23,38.845121,91.444251,92.768516,0.0
789,210,100,24,24,38.845121,91.529081,92.768516,0.0
789,211,100,25,25,38.845121,91.529081,92.768516,0.0
789,212,100,25,25,38.845121,91.529081,92.768516,0.0
789,213,100,25,25,38.845121,91.529081,92.768516,0.0
789,214,100,25,25,38.845121,91.529081,92.768516,0.0
789,215,100,25,25,38.845121,91.529081,92.768516,0.0
789,216,100,25,25,38.845121,91.529081,92.768516,0.0
789,217,100,25,25,38.845121,91.529081,92.768516,0.0
789,218,100,25,25,38.845121,91.529081,92.768516,0.0
789,219,100,25,25,38.845121,91.529081,92.768516,0.0
789,220,100,25,25,38.845121,91.529081,92.768516,0.0
789,221,100,25,25,38.845121,91.529081,92.768516,0.0
789,222,100,26,26,38.845121,91.529081,92.768516,0.0
789,223,100,27,27,38.845121,91.529081,92.768516,0.0
789,224,100,27,27,38.845121,91.529081,92.768516,0.0
789,225,100,28,28,38.845121,91.529081,92.768516,0.0
789,226,100,30,30,38.845121,91.529081,92.768516,0.0
789,227,100,30,30,38.845121,91.529081,92.768516,0.0
789,228,100,30,30,38.845121,91.529081,92.768516,0.0
789,229,100,31,31,38.845121,91.529081,92.768516,0.0
789,230,100,31,31,38.845121,91.529081,92.768516,0.0
789,231,100,31,31,38.845121,91.529081,92.768516,0.0
789,232,100,31,31,38.845121,91.529081,92.768516,0.0
789,233,100,29,29,38.845121,91.529081,92.768516,0.0
789,234,100,32,32,38.845121,91.529081,92.768516,0.0
789,235,100,32,32,38.845121,91.529081,92.768516,0.0
789,236,100,32,32,38.845121,91.529081,92.768516,0.0
789,237,100,33,33,38.845121,91.529081,92.768516,0.0
789,238,100,34,34,38.845121,91.529081,92.768516,0.0
789,239,100,35,35,38.845121,91.529081,92.768516,0.0
789,240,100,36,36,38.845121,91.529081,92.768516,0.0
789,241,100,36,36,38.845121,91.529081,92.768516,0.0
789,242,100,36,36,38.845121,91.529081,92.768516,0.0
789,243,100,32,32,38.845121,91.529081,92.768516,0.0
789,244,100,32,32,38.845121,91.529081,92.768516,0.0
789,245,100,32,32,38.845121,91.529081,92.768516,0.0
789,246,100,32,32,38.845121,91.529081,92.768516,0.0
789,247,100,32,32,38.845121,91.529081,92.768516,0.0
789,248,100,32,32,38.845121,91.529081,92.768516,0.0
789,249,100,32,32,38.845121,91.529081,92.768516,0.0
789,250,100,32,32,38.845121,91.529081,92.768516,0.0
789,251,100,32,32,38.845121,91.529081,92.768516,0.0
789,252,100,32,32,38.845121,91.819905,92.768516,0.0
789,253,100,33,33,38.845121,91.819905,92.768516,0.0
789,254,100,33,33,38.845121,91.819905,92.768516,0.0
789,255,100,31,31,38.845121,91.819905,92.768516,0.0
789,256,100,31,31,38.845121,91.819905,92.768516,0.0
789,257,100,31,31,38.845121,91.819905,92.768516,0.0
789,258,100,31,31,38.845121,91.819905,92.768516,0.0
789,259,100,31,31,38.845121,91.819905,92.768516,0.0
789,260,100,31,31,38.845121,91.819905,92.768516,0.0
789,261,100,31,31,38.845121,91.819905,92.768516,0.0
789,262,100,31,31,38.845121,91.819905,92.768516,0.0
789,263,100,31,31,38.845121,91.819905,92.768516,0.0
789,264,100,31,31,38.845121,91.819905,92.768516,0.0
789,265,100,32,32,38.845121,91.819905,92.768516,0.0
789,266,100,32,32,38.845121,91.819905,92.768516,0.0
789,267,100,32,32,38.845121,91.819905,92.768516,0.0
789,268,100,32,32,38.845121,91.819905,92.768516,0.0
789,269,100,33,33,38.845121,91.819905,92.768516,0.0
789,270,100,33,33,38.845121,91.819905,92.768516,0.0
789,271,100,33,33,38.845121,91.819905,92.768516,0.0
789,272,100,29,29,38.845121,91.819905,92.768516,0.0
789,273,100,29,29,38.845121,91.819905,92.768516,0.0
789,274,100,29,29,38.845121,91.819905,92.768516,0.0
789,275,100,29,29,38.845121,91.819905,92.768516,0.0
789,276,100,29,29,38.845121,91.819905,92.768516,0.0
789,277,100,30,30,38.845121,91.819905,92.768516,0.0
789,278,100,30,30,38.845121,91.819905,92.768516,0.0
789,279,100,31,31,38.845121,91.819905,92.768516,0.0
789,280,100,31,31,38.845121,91.819905,92.768516,0.0
789,281,100,31,31,38.845121,91.819905,92.768516,0.0
789,282,100,31,31,38.845121,91.819905,92.768516,0.0
789,283,100,32,32,38.845121,91.819905,92.768516,0.0
789,284,100,32,32,38.845121,91.819905,92.768516,0.0
789,285,100,33,33,38.845121,91.819905,92.768516,0.0
789,286,100,33,33,38.845121,91.819905,92.768516,0.0
789,287,100,35,35,38.845121,91.819905,92.768516,0.0
789,288,100,35,35,38.845121,91.819905,92.768516,0.0
789,289,100,35,35,38.845121,91.819905,92.768516,0.0
789,290,100,33,33,38.845121,91.819905,92.768516,0.0
789,291,100,33,33,38.845121,91.819905,92.768516,0.0
789,292,100,34,34,38.845121,91.819905,92.768516,0.0
789,293,100,34,34,38.845121,91.819905,92.768516,0.0
789,294,100,34,34,38.845121,91.819905,92.768516,0.0
789,295,100,34,34,38.845121,91.819905,92.768516,0.0
789,296,100,34,34,38.845121,91.819905,92.768516,0.0
789,297,100,34,34,38.845121,91.819905,92.768516,0.0
789,298,100,22,22,38.845121,91.819905,92.768516,0.0
789,299,100,22,22,38.845121,91.819905,92.768516,0.0
789,300,100,22,22,38.845121,91.819905,92.768516,0.0
1011,1,100,6,6,52.278036,82.345683,122.514687,0.0
1011,2,100,7,7,50.503607,85.64497,115.788377,0.0
1011,3,100,6,6,49.76253,85.64497,113.772671,0.0
1011,4,100,4,4,49.76253,85.64497,113.772671,0.0
1011,5,100,5,5,49.76253,85.64497,113.772671,0.0
1011,6,100,7,7,45.100423,85.64497,108.394223,0.0
1011,7,100,8,8,45.100423,85.64497,108.394223,0.0
1011,8,100,8,8,45.100423,85.64497,108.394223,0.0
1011,9,100,8,8,45.100423,85.64497,108.394223,0.0
1011,10,100,11,11,45.100423,85.64497,108.394223,0.0
1011,11,100,6,6,45.100423,85.730947,108.394223,0.0
1011,12,100,7,7,45.100423,85.730947,108.394223,0.0
1011,13,100,7,7,45.100423,85.730947,108.394223,0.0
1011,14,100,6,6,44.782509,85.730947,108.394223,0.0
1011,15,100,9,9,43.10016,86.465363,106.220061,0.0
1011,16,100,7,7,43.10016,87.85893,106.220061,0.0
1011,17,100,8,8,43.10016,87.85893,106.220061,0.0
1011,18,100,7,7,43.10016,87.85893,106.220061,0.0
1011,19,100,9,9,43.10016,87.85893,106.220061,0.0
1011,20,100,9,9,43.10016,87.85893,106.220061,0.0
1011,21,100,9,9,43.10016,87.85893,106.220061,0.0
1011,22,100,9,9,43.10016,87.85893,106.220061,0.0
1011,23,100,11,11,43.10016,87.85893,106.220061,0.0
1011,24,100,11,11,42.942521,87.85893,106.220061,0.0
1011,25,100,13,13,41.494346,87.85893,104.326164,0.0
1011,26,100,14,14,41.494346,87.85893,104.326164,0.0
1011,27,100,9,9,41.186509,87.85893,102.596835,0.0
1011,28,100,9,9,41.186509,87.85893,102.596835,0.0
1011,29,100,10,10,41.186509,87.960949,102.596835,0.0
1011,30,100,11,11,41.186509,87.960949,102.596835,0.0
1011,31,100,10,10,41.186509,87.960949,102.596835,0.0
1011,32,100,12,12,41.186509,89.39431,102.596835,0.0
1011,33,100,15,15,41.186509,89.39431,102.596835,0.0
1011,34,100,17,17,41.186509,89.39431,100.036596,0.0
1011,35,100,17,17,41.186509,89.39431,100.036596,0.0
1011,36,100,14,14,41.186509,89.39431,100.036596,0.0
1011,37,100,14,14,41.186509,89.39431,100.036596,0.0
1011,38,100,14,14,41.186509,89.39431,100.036596,0.0
1011,39,100,15,15,41.186509,89.39431,100.036596,0.0
1011,40,100,15,15,41.186509,89.39431,100.036596,0.0
1011,41,100,6,6,41.186509,89.39431,100.036596,0.0
1011,42,100,7,7,41.186509,89.39431,100.036596,0.0
1011,43,100,7,7,41.186509,89.39431,100.036596,0.0
1011,44,100,7,7,41.186509,89.636966,100.036596,0.0
1011,45,100,7,7,41.186509,89.636966,100.036596,0.0
1011,46,100,8,8,41.186509,89.636966,100.036596,0.0
1011,47,100,10,10,41.186509,89.636966,100.036596,0.0
1011,48,100,10,10,41.186509,89.636966,100.036596,0.0
1011,49,100,10,10,41.186509,89.636966,100.036596,0.0
1011,50,100,10,10,41.186509,89.693736,100.036596,0.0
1011,51,100,10,10,41.186509,89.693736,100.036596,0.0
1011,52,100,10,10,41.186509,89.693736,100.036596,0.0
1011,53,100,10,10,41.186509,90.011684,100.036596,0.0
1011,54,100,8,8,41.186509,90.011684,100.036596,0.0
1011,55,100,9,9,41.186509,90.011684,100.036596,0.0
1011,56,100,9,9,41.186509,90.011684,100.036596,0.0
1011,57,100,9,9,41.186509,90.011684,100.036596,0.0
1011,58,100,9,9,41.186509,90.011684,100.036596,0.0
1011,59,100,9,9,41.186509,90.011684,100.036596,0.0
1011,60,100,10,10,41.186509,90.011684,100.036596,0.0
1011,61,100,10,10,41.186509,90.011684,100.036596,0.0
1011,62,100,10,10,41.186509,90.011684,100.036596,0.0
1011,63,100,10,10,41.186509,90.011684,100.036596,0.0
1011,64,100,10,10,41.186509,90.011684,100.036596,0.0
1011,65,100,10,10,41.186509,90.011684,100.036596,0.0
1011,66,100,11,11,41.186509,90.011684,100.036596,0.0
1011,67,100,13,13,41.186509,90.011684,100.036596,0.0
1011,68,100,14,14,41.186509,90.011684,100.036596,0.0
1011,69,100,16,16,41.186509,90.011684,100.036596,0.0
1011,70,100,16,16,41.186509,90.011684,100.036596,0.0
1011,71,100,16,16,41.186509,90.011684,100.036596,0.0
1011,72,100,17,17,40.292872,90.011684,100.036596,0.0
1011,73,100,18,18,40.292872,90.011684,100.036596,0.0
1011,74,100,15,15,40.292872,90.011684,100.036596,0.0
1011,75,100,16,16,40.292872,90.011684,100.036596,0.0
1011,76,100,15,15,40.292872,90.011684,100.036596,0.0
1011,77,100,15,15,40.292872,90.011684,100.036596,0.0
1011,78,100,15,15,40.292872,90.011684,100.036596,0.0
1011,79,100,15,15,40.292872,90.011684,100.036596,0.0
1011,80,100,17,17,40.292872,90.011684,100.036596,0.0
1011,81,100,13,13,39.767504,90.011684,100.036596,0.0
1011,82,100,14,14,39.767504,90.011684,100.036596,0.0
1011,83,100,14,14,39.767504,90.011684,100.036596,0.0
1011,84,100,14,14,39.767504,90.011684,100.036596,0.0
1011,85,100,17,17,39.767504,90.07564,100.036596,0.0
1011,86,100,18,18,39.767504,90.07564,100.036596,0.0
1011,87,100,19,19,39.767504,90.07564,100.036596,0.0
1011,88,100,20,20,39.767504,90.07564,100.036596,0.0
1011,89,100,20,20,39.767504,90.07564,98.602019,0.0
1011,90,100,20,20,39.767504,90.07564,98.602019,0.0
1011,91,100,20,20,39.767504,90.07564,98.602019,0.0
1011,92,100,20,20,39.767504,90.07564,98.602019,0.0
1011,93,100,18,18,39.767504,90.160058,98.602019,0.0
1011,94,100,18,18,39.767504,90.160058,98.602019,0.0
1011,95,100,18,18,39.767504,90.160058,98.602019,0.0
1011,96,100,18,18,39.767504,90.160058,98.602019,0.0
1011,97,100,17,17,39.767504,90.160058,98.602019,0.0
1011,98,100,17,17,39.767504,90.160058,98.602019,0.0
1011,99,100,17,17,39.767504,90.160058,98.602019,0.0
1011,100,100,17,17,39.767504,90.160058,98.602019,0.0
1011,101,100,18,18,39.767504,90.160058,98.602019,0.0
1011,102,100,18,18,39.767504,90.160058,98.602019,0.0
1011,103,100,9,9,39.767504,90.160058,98.602019,0.0
1011,104,100,7,7,39.767504,90.160058,98.602019,0.0
1011,105,100,7,7,39.767504,90.160058,98.602019,0.0
1011,106,100,8,8,39.767504,90.160058,98.602019,0.0
1011,107,100,8,8,39.767504,90.160058,98.602019,0.0
1011,108,100,8,8,39.767504,90.160058,98.602019,0.0
1011,109,100,9,9,39.767504,90.160058,98.602019,0.0
1011,110,100,10,10,39.767504,90.160058,98.130821,0.0
1011,111,100,10,10,39.767504,90.160058,98.130821,0.0
1011,112,100,10,10,39.767504,90.160058,98.130821,0.0
1011,113,100,10,10,39.767504,90.160058,98.130821,0.0
1011,114,100,10,10,39.767504,90.160058,98.130821,0.0
1011,115,100,10,10,39.767504,90.160058,98.130821,0.0
1011,116,100,10,10,39.767504,90.160058,98.130821,0.0
1011,117,100,10,10,39.767504,90.160058,98.130821,0.0
1011,118,100,10,10,39.767504,90.160058,98.130821,0.0
1011,119,100,10,10,39.767504,90.160058,98.130821,0.0
1011,120,100,10,10,39.767504,90.160058,98.130821,0.0
1011,121,100,10,10,39.767504,90.160058,98.130821,0.0
1011,122,100,10,10,39.767504,90.160058,92.767141,0.0
1011,123,100,10,10,39.767504,90.160058,92.767141,0.0
1011,124,100,10,10,39.767504,90.160058,92.767141,0.0
1011,125,100,10,10,39.767504,90.160058,92.767141,0.0
1011,126,100,11,11,39.767504,90.160058,92.767141,0.0
1011,127,100,11,11,39.767504,90.160058,92.767141,0.0
1011,128,100,11,11,39.767504,90.160058,92.767141,0.0
1011,129,100,11,11,39.767504,90.160058,92.767141,0.0
1011,130,100,11,11,39.767504,90.160058,92.767141,0.0
1011,131,100,11,11,39.767504,90.160058,92.767141,0.0
1011,132,100,11,11,39.767504,90.160058,92.767141,0.0
1011,133,100,11,11,39.767504,90.160058,92.767141,0.0
1011,134,100,11,11,39.767504,90.160058,92.767141,0.0
1011,135,100,11,11,39.767504,90.160058,92.767141,0.0
1011,136,100,11,11,39.767504,90.160058,92.767141,0.0
1011,137,100,11,11,39.767504,90.160058,92.767141,0.0
1011,138,100,11,11,39.767504,90.160058,92.767141,0.0
1011,139,100,11,11,39.767504,90.160058,92.767141,0.0
1011,140,100,11,11,39.767504,90.160058,92.767141,0.0
1011,141,100,11,11,39.767504,90.160058,92.767141,0.0
1011,142,100,11,11,39.767504,90.160058,92.767141,0.0
1011,143,100,12,12,39.767504,90.642493,92.767141,0.0
1011,144,100,12,12,39.767504,90.642493,92.767141,0.0
1011,145,100,12,12,39.767504,90.642493,92.767141,0.0
1011,146,100,13,13,39.767504,90.642493,92.767141,0.0
1011,147,100,13,13,39.767504,90.642493,92.767141,0.0
1011,148,100,13,13,39.767504,90.642493,92.767141,0.0
1011,149,100,15,15,39.767504,90.642493,92.767141,0.0
1011,150,100,15,15,39.767504,90.642493,92.767141,0.0
1011,151,100,15,15,39.767504,90.642493,92.767141,0.0
1011,152,100,15,15,39.767504,90.642493,92.767141,0.0
1011,153,100,15,15,39.767504,90.642493,92.767141,0.0
1011,154,100,15,15,39.767504,90.642493,92.767141,0.0
1011,155,100,15,15,39.767504,90.642493,92.767141,0.0
1011,156,100,16,16,39.767504,90.642493,92.767141,0.0
1011,157,100,16,16,39.767504,90.642493,92.767141,0.0
1011,158,100,16,16,39.767504,90.642493,92.767141,0.0
1011,159,100,17,17,39.767504,90.642493,92.767141,0.0
1011,160,100,17,17,39.767504,90.642493,92.767141,0.0
1011,161,100,17,17,39.767504,90.642493,92.767141,0.0
1011,162,100,19,19,39.767504,90.642493,92.767141,0.0
1011,163,100,20,20,39.767504,90.642493,92.767141,0.0
1011,164,100,20,20,39.767504,90.642493,92.767141,0.0
1011,165,100,20,20,39.767504,90.642493,92.767141,0.0
1011,166,100,8,8,39.767504,90.642493,92.52551,0.0
1011,167,100,8,8,39.767504,90.642493,92.52551,0.0
1011,168,100,8,8,39.767504,90.642493,92.52551,0.0
1011,169,100,8,8,39.767504,90.642493,92.52551,0.0
1011,170,100,8,8,39.767504,90.642493,92.52551,0.0
1011,171,100,9,9,39.767504,90.642493,92.52551,0.0
1011,172,100,9,9,39.767504,90.642493,92.52551,0.0
1011,173,100,9,9,39.767504,90.642493,92.52551,0.0
1011,174,100,9,9,39.767504,90.642493,92.52551,0.0
1011,175,100,9,9,39.767504,90.642493,92.52551,0.0
1011,176,100,9,9,39.767504,90.642493,92.52551,0.0
1011,177,100,10,10,39.767504,90.642493,92.52551,0.0
1011,178,100,10,10,39.767504,90.642493,92.52551,0.0
1011,179,100,10,10,39.767504,90.642493,92.52551,0.0
1011,180,100,10,10,39.767504,90.642493,92.52551,0.0
1011,181,100,10,10,39.767504,90.642493,92.52551,0.0
1011,182,100,10,10,39.767504,90.642493,92.52551,0.0
1011,183,100,10,10,39.767504,90.642493,92.52551,0.0
1011,184,100,10,10,39.767504,90.642493,92.52551,0.0
1011,185,100,10,10,39.767504,90.642493,92.52551,0.0
1011,186,100,10,10,39.767504,90.642493,92.52551,0.0
1011,187,100,10,10,39.767504,90.642493,92.52551,0.0
1011,188,100,11,11,39.767504,90.642493,92.52551,0.0
1011,189,100,12,12,39.767504,90.642493,92.52551,0.0
1011,190,100,12,12,39.767504,90.642493,92.52551,0.0
1011,191,100,12,12,39.767504,90.642493,92.52551,0.0
1011,192,100,14,14,39.767504,90.642493,92.52551,0.0
1011,193,100,14,14,39.767504,90.642493,92.52551,0.0
1011,194,100,14,14,39.767504,90.642493,92.52551,0.0
1011,195,100,14,14,39.767504,90.642493,92.52551,0.0
1011,196,100,14,14,39.767504,90.642493,92.52551,0.0
1011,197,100,11,11,39.767504,90.95483,92.52551,0.0
1011,198,100,11,11,39.767504,90.95483,92.52551,0.0
1011,199,100,11,11,39.767504,90.95483,92.52551,0.0
1011,200,100,11,11,39.767504,90.95483,92.52551,0.0
1011,201,100,11,11,39.767504,90.95483,92.52551,0.0
1011,202,100,11,11,39.767504,90.95483,92.52551,0.0
1011,203,100,11,11,39.767504,90.95483,92.52551,0.0
1011,204,100,11,11,39.767504,90.95483,92.52551,0.0
1011,205,100,11,11,39.767504,90.95483,92.52551,0.0
1011,206,100,11,11,39.767504,90.95483,92.52551,0.0
1011,207,100,11,11,39.767504,90.95483,92.52551,0.0
1011,208,100,11,11,39.767504,90.95483,92.52551,0.0
1011,209,100,11,11,39.767504,90.95483,92.52551,0.0
1011,210,100,11,11,39.767504,90.95483,92.52551,0.0
1011,211,100,11,11,39.767504,90.95483,92.52551,0.0
1011,212,100,11,11,39.767504,90.95483,92.52551,0.0
1011,213,100,11,11,39.767504,90.95483,92.52551,0.0
1011,214,100,11,11,39.767504,90.95483,92.52551,0.0
1011,215,100,11,11,39.767504,90.95483,92.52551,0.0
1011,216,100,11,11,39.767504,90.95483,92.52551,0.0
1011,217,100,12,12,39.767504,90.95483,92.52551,0.0
1011,218,100,12,12,39.767504,90.95483,92.52551,0.0
1011,219,100,10,10,39.188872,90.95483,92.52551,0.0
1011,220,100,10,10,39.188872,90.95483,92.52551,0.0
1011,221,100,10,10,39.188872,90.95483,92.52551,0.0
1011,222,100,10,10,39.188872,90.95483,92.52551,0.0
1011,223,100,10,10,39.188872,90.95483,92.52551,0.0
1011,224,100,10,10,39.188872,90.95483,92.52551,0.0
1011,225,100,10,10,39.188872,90.95483,92.52551,0.0
1011,226,100,10,10,39.188872,90.95483,92.52551,0.0
1011,227,100,10,10,39.188872,90.95483,92.52551,0.0
